Datum;Titel;Text;Link;Quelle;Autor
05.04.2020;Filzmaier analysiert: Zahlen, Zahlen und Zahlen;"1) Wie viele mit dem Coronavirus infizierte Personen gibt es? Das wissen wir nicht. Kein Land der Welt - nicht einmal Island, wo das versucht wird - kann derzeit jeden Bürger testen. Alle offiziellen Zahlen sind nur die gemeldeten Infizierten, es gibt eine hohe Dunkelziffer. Wer keine Symptome hat, ruft keinen Arzt und wird weder getestet noch als Corona-Fall gezählt.

2) Selbst die Zahl der Meldungen stiftet Verwirrung. Eine Schlagzeile „500 Infizierte mehr als gestern!“ bringt wenig. Denn es gibt Tag für Tag einen größeren Anteil genesener und nicht ansteckender Ex-Infizierter. Sind das mehr als die Neuansteckungen, würde sich das Problem lösen. 3) Auch die Prozentzahl des Anstiegs der Infizierten im Vergleich zum Vortag ist mit Vorsicht zu genießen. Das renommierte Institut SORA berechnete einen Mittelwert der letzten vier Tage, hat das jedoch eingestellt. Aus mathematischen Gründen. 500 neue Fälle sind bei 1000 Infizierten 50 Prozent und bei 10.000 Infizierten ohne Gesundete nur fünf Prozent. Wenn die Gesamtzahl aller Fälle steigt, sinken die Prozentzahlen. Was allzu positiv überinterpretiert werden kann.

4) Unscharf sind Prozentangaben der Schwerkranken und Toten, wenn eine exakte Berechnungsbasis fehlt. Die Wissenschaft in China und Südkorea spricht von einer Sterblichkeit von einem bis zwei Prozent. In Italien sind es mehr als acht Prozent. Was für Österreich theoretisch Hunderttausende Tote bedeuten könnte. Zum Glück stimmt der Vergleich aufgrund der italienischen Dunkelziffer so nicht. In Italien dürften deutlich mehr Menschen krank sein als in der Rechnung berücksichtigt. 5) Zudem bringt es einstweilen wenig, einfach die im Krankenhaus liegenden Intensivpatienten und Toten durchzuzählen. Das wäre die „harte“ Währung, ob und wann unser Gesundheitssystem überlastet ist. Allerdings haben wir hier bisher eine zu kleine Fallzahl, um genaue Hochrechnungen anzustellen. Wir brauchen demnach weltweit mehr Erkenntnisse über die Zahl aller Infizierten.

6) Das SORA-Institut führt mit dem Roten Kreuz im Auftrag der Regierung soeben eine „Coronastudie“ durch. 2000 Personen - nicht nur Verdachtsfälle, sondern ein Querschnitt aller bei uns lebenden Menschen - werden getestet und über ihr Verhalten befragt. Diese Stichprobe führt zu Rückschlüssen auf die Gesamtzahl aller akut Infizierten. SORA-Chef Hofinger zur international sehr beachteten Studie: „Die Teilnahmebereitschaft der Österreicher ist sehr hoch. Dadurch ermöglichen die Ergebnisse eine vorsichtige Schätzung der Zahl und des Schweregrads der Corona-Fälle. Das kann eine Hilfe für die Politik bei ihren Entscheidungen sein.“

7) Apropos Politik: Die Bundesregierung gibt viele Zahlen verzögert bekannt. Zehntausende negative Tests wurden arg verspätet von heute auf morgen publiziert, was alle Prozentzahlen über den Haufen warf. Jakob Weichenberger, Datenjournalist im ORF, dazu: „Dadurch wird die Strategie der Regierung mit Zahlen begründet, die entweder lückenhaft sind oder die wir nicht kennen, weil sie unzureichend veröffentlicht werden.“ 8) Eine Herausforderung, auch für die Medien, sind Grafiken von Daten. Ein Beispiel sind farbige Landkarten mit Zahlen der Corona-Fälle pro Bundesland oder Bezirk. Je dunkler die Farbe, desto mehr Fälle. Doch es leben nicht überall gleich viele Menschen. Der Bezirk Landeck in Tirol etwa - da liegt Ischgl - hat viel weniger Einwohner als Wien. Also hat man in Landeck nichts von weniger Corona-Infizierten als in der Hauptstadt. Es geht um die Infizierten pro 100.000 Einwohner. Da gibt es unter den Landeckern eine fast 20-fach höhere Fallzahl als in Wien.

9) Ganz korrekt wäre eine verzerrte Karte, auf der jeder Bezirk nach Einwohnerzahl statt Flächengröße aufscheint. Das ist freilich ein Klecks mit Farben, der optisch wenig mit einer Österreich-Karte zu tun hat. Leider noch unverständlicher ist das Wort der Wörter in der Corona-Krise: der Replikationsfaktor! Dahinter steckt die Frage, wie viele Gesunde eine mit dem Virus infizierte Person ansteckt. Solange das mehr als ein anderer Mensch - also der Faktor größer als 1 - ist, kommt es zu einer wachsenden Ausbreitung.

10) Ach ja, man muss über Daten kritisch diskutieren. Wie soeben getan. Aber es darf nicht stattdessen jeder alles ohne Zahlenbeleg behaupten. Noch schlimmer ist der Spruch „Glaube keiner Statistik, die du nicht selber gefälscht hast!“

Das soll vom britischen Premierminister Winston Churchill sein. Nachgewiesen ist bloß, dass Nazipropagandaminister Joseph Goebbels ständig behauptete, Winston Churchill habe es gesagt. ";https://www.krone.at/2130666;Krone;Peter Filzmaier
14.11.2020;Covid-19: Algorithmus berechnet Ansteckungsrisiko;"Forscher des Max-Planck-Instituts für Chemie und des Cyprus Instituts in Zypern haben eine Studie veröffentlicht, in der sie einen einfachen Rechenalgorithmus vorstellen, um die Wahrscheinlichkeit von Coronavirus-Infektionen durch Aerosole in Innenräumen abzuschätzen. Der Algorithmus beruht unter anderem auf Messdaten zur Virenlast in Aerosolen, zur Menge der Schwebteilchen, die Menschen bei verschiedenen Aktivitäten abgeben, und zum Verhalten der Partikel in Räumen.

Eine große Unsicherheit ist dabei die Anzahl an Viren, die Aerosole enthalten, da sie sich zwischen verschiedenen Trägern stark unterscheiden kann. Das Modell ermittelt zudem gezielt das Ansteckungsrisiko über die Tröpfchen und Partikel, die so klein sind, dass sie lange in der Luft bleiben und sich in Räumen verteilen. Zur Gefahr, sich über größere, schnell zu Boden fallende Tröpfchen zu infizieren, wenn man mit Trägern des Virus über kurze Distanz spricht, lacht oder singt, erlaubt es keine Aussagen. Verschiedene Szenarien wählbar: Klassenraum, Büro, Feier oder Chorprobe
Die Berechnung des Ansteckungsrisikos über Aerosole ist über eine Eingabemaske auf der Webseite des Max-Planck-Instituts für Chemie möglich (mpic.de/4747361/risk-calculator). Darin kann man verschiedene Parameter wie Raumgröße, Personenzahl und Dauer des Aufenthaltes eintragen. Mit der Annahme, dass eine Person in dem Raum hochinfektiös ist, errechnet der Algorithmus automatisch die Übertragungswahrscheinlichkeit für die vom Nutzer eingestellten Szenarien. Und zwar sowohl die individuelle Ansteckungsgefahr, als auch diejenige für irgendeine Person im Raum.

Zudem kann man zwischen verschiedenen Szenarien wählen: einem Klassenraum, einem Büro, einer Feier und einer Chorprobe. Für Experten stehen zudem Felder zur Verfügung, in denen man Angaben wie die Infektionsdosis, die Viruskonzentration des Infizierten und Überlebenszeit des Virus in der Luft variieren kann. Auch die Filtereffizienz von Gesichtsmasken oder die Luftwechselrate sind flexibel einstellbar.

„Wir möchten einen Beitrag leisten, damit zum Beispiel eine Schule oder ein Geschäft selbst ausrechnen kann, wie hoch das Infektionsrisiko in den Räumen ist und wie effektiv welche Sicherheitsmaßnahme ist“, sagt Jos Lelieveld, Direktor am Max-Planck-Institut für Chemie und Erstautor der im „International Journal of Environmental Research and Public Health“ veröffentlichten Studie. Darin stellen die Mainzer Wissenschaftler die Berechnungsgrundlage und die Annahmen vor, die der Rechnung zugrunde liegen. Veranschaulichung am Beispiel Schule
So atmet ein Erwachsener durchschnittlich etwa zehn Liter Luft pro Minute ein und wieder aus. Zudem nehmen sie an, dass die infektiöse Dosis, sich mit SARS-CoV-2 zu infizieren, größenordnungsmäßig bei etwa 300 Viren bzw. RNA-Kopien pro Person liegt. Verdeutlicht wird die Berechnung anhand einer Schulklasse, in der keine Sicherheitsmaßnahmen getroffen werden: Ein 60 Quadratmeter großer und drei Meter hoher Klassenraum mit 25 Schülern älter als zehn Jahre und sechs Stunden Unterricht, in dem ein Schüler zwei Tage lang hoch-infektiös ist. Die Wahrscheinlichkeit, dass sich eine bestimmte Person unter diesen Umständen infiziert, liegt laut Rechnung bei knapp zehn Prozent; die, dass sich eine beliebige Person ansteckt, jedoch bei über 90 Prozent. Eine Ansteckung ist also nahezu unvermeidbar.

Hochinfektiös ist eine infizierte Person in der Regel nur wenige Tage. Von den Personen, die positiv auf das Coronavirus getestet wurden, sind immer etwa 20 Prozent hochinfektiös. Sie seien nicht zu verwechseln mit den sogenannten Superspreadern, von denen bisher nicht bekannt sei, wie häufig sie auftreten, so die Forscher in einer Mitteilung.

Variablen machen das Modell individuell nutzbar
„Unsere Berechnungen zeigen, dass man das Infektionsrisiko durch regelmäßiges Stoßlüften etwa um die Hälfte, durch zusätzliches Maskentragen sogar um einen Faktor fünf bis zehn senken kann“, ergänzt Atmosphärenforscher Lelieveld. Am Beispiel der Schulklasse heißt das: Lüftet die Klasse einmal Mal pro Stunde, reduziert sich die Wahrscheinlichkeit auf 60 Prozent. Tragen zudem alle Schüler Masken, sinkt das Infektionsrisiko auf etwa 24 Prozent. Gibt man nun noch in die Eingabemaske ein, dass nur die Hälfte der Schüler am Unterricht teilnimmt, sinkt die Übertragungswahrscheinlichkeit auf zwölf Prozent. Das individuelle Risiko sinkt im gleichen Fall von zehn Prozent auf ein Prozent. In ihrer Publikation gehen die Forscher auch darauf ein, welche Unsicherheiten es in den Berechnungen gibt. Diese liegen zum Beispiel in Annahmen wie der Überlebensdauer der SARS-CoV-2 Viren in der Luft oder der Virusmenge, die ein Infizierter abgibt. „Unseren Annahmen liegt der derzeitige Stand der Wissenschaft zugrunde,“ sagt Frank Helleis, Physiker am Max-Planck-Institut für Chemie. „In der Rechnung stecken mehrere Variablen und Annahmen. So machte es einen Unterschied, ob und wie viel Menschen in einem Raum sprechen und singen, wie hoch die Viruskonzentration im Speichel ist und wie die Raumluftwechselrate ist, aber jeder Faktor geht über einen einfachen Dreisatz in die Kalkulation ein“, so Helleis, der die Rechenbasis erstellt hat.

Helleis und seine Kollegen sind überzeugt, dass ihr Algorithmus vielen helfen kann, das Risiko von Infektionen in Innenräumen besser zu verstehen und durch geeignete Maßnahmen zu verringern.";https://www.krone.at/2275367;Krone;
23.06.2020;Experten erwarten Schub für KI durch Corona-Krise;"Dies gelte sowohl für die Wirtschaft als auch den Bildungsbereich. KI könne nun noch schneller zum elementaren Wettbewerbsfaktor werden und damit die gesellschaftliche Akzeptanz künstlicher Intelligenz spürbar beschleunigen. Bertelsmann-Experte Ole Wintermann erklärte, „durch die Coronakrise kommen digitale Technologien nun noch schneller in noch mehr Lebensbereichen zum Einsatz.“

Standards und Richtlinien nötig
Deshalb sei es nun umso wichtiger, in eine gesamtgesellschaftliche Debatte über eine intensivere KI-Nutzung einzusteigen. Die Studienautoren empfahlen der Politik, einen Ordnungsrahmen für die Entwicklung und den Einsatz von KI zu setzen. Es seien Standards und Richtlinien etwa für die Ethik, Transparenz, Datenqualität, Nutzerzentrierung sowie informationelle Selbstbestimmung nötig. KI müsse dem Wohl der Bürger dienen, die Politik müsse ein grundlegendes Verständnis dafür in der Bevölkerung schaffen.

Wirtschaft bestimmt Debatte
Die Ergebnisse sind Teil einer Sondererhebung im Rahmen einer Zukunftsstudie der Bertelsmann-Stiftung. In dieser mit über 500 Befragten aus Wirtschaft und Wissenschaft erstellten Studie waren die meisten Experten der Auffassung, dass die Wirtschaft derzeit die Auseinandersetzung mit der künstlichen Intelligenz bestimme. In zehn bis fünfzehn Jahren sehen die meisten der gut 500 befragten Experten aber Gesellschaft und Politik als diejenigen, die den Diskurs bestimmen.";https://www.krone.at/2177891;Krone;
13.09.2020;Firma in China durchleuchtete Millionen Ausländer;"Das berichtet das IT-Portal „The Register“ unter Berufung auf den IT-Security-Forscher Chris Balding, der gemeinsam mit seinem Kollegen Robert Potter eine wissenschaftliche Untersuchung der Datenbank angestellt hat. Der Datensatz stammt von einem Unternehmen namens Shenzhen Zhenhua und soll höchst persönliche Daten über 2,6 Millionen Ausländer enthalten. Politiker, Diplomaten, Offiziere, Wissenschaftler, Journalisten
Bei den enthaltenen Personen handelt es sich um ausländische Politiker, Diplomaten, Aktivisten, Wissenschaftler, Journalisten, Firmenchefs, Offiziere des Militärs und Regierungsbedienstete. Zu ihnen gibt es nicht nur private Infos, die zum Teil aus sozialen Medien abgesaugt worden sein dürften, sondern sogar hochsensible Informationen über Verwandte oder den Nachwuchs. Auch das Engagement der Personen in politischen oder anderen Organisationen ist erfasst. Die Datenbank sei „technisch komplex“ und nutze „sehr fortschrittliche Klassifizierungs-Tools“, so Balding. Nach Einschätzung von Balding und Potter handelt es sich um eine Datenbank, die dem chinesischen Geheimdienst und Militär dabei helfen soll, ihrerseits einflussreiche Ausländer zu beeinflussen. „Der wichtigste Zweck scheint der Informationskrieg zu sein“, erklärt Balding in einem Blogeintrag. Während der Großteil der Daten aus sozialen Medien und anderen öffentlichen Quellen stammen soll, ist die Herkunft bei 10 bis 20 Prozent unklar, was dafür spricht, dass die Zielpersonen nicht nur mit maschinellen Methoden durchleuchtet wurden. Daten wurden wohl vielerorts illegal gesammelt
Balding und Potter weisen darauf hin, dass die Sammlung der Daten in vielen Fällen vermutlich gegen die Datenschutzgesetze in den Ländern verstoßen hat, in denen die Zielpersonen leben. Die IT-Security-Forscher halten fest: „Chinesische Geheimdienste, Militärs und Sicherheitsbehörden nutzen die Umwelt der offenen Information, die wir in liberalen Demokratien als gegeben betrachten, um gezielt Individuen und Institutionen ins Visier zu nehmen.“ Man beginne erst zu verstehen, wie stark China mit den Daten in Aufklärungs- und Beeinflussungsoperationen im Ausland investiere. Balding hatte von einem anonymen Informanten eine beschädigte Version der Datenbank in die Hände bekommen und diese gemeinsam mit Potter aufbereitet, um den Inhalt analysieren zu können. Das Unternehmen, aus dem die Daten stammen sollen, sei bekannt dafür, chinesische Geheimdienste, die Armee und Behörden zu beliefern. Die Experten sind sich daher sicher, dass die Daten dazu dienen, „einflussreiche Schlüsselpersonen zu identifizieren und zu verstehen, wie sich Nachrichten und Meinungen in sozialen Medien verbreiten.“";https://www.krone.at/2232084;Krone;
16.11.2020;krone.at steuert dem Fachkräftemangel entgegen;"„Ich freue mich sehr darüber, die Ausschreibung gewonnen zu haben und auf die Zusammenarbeit. Dadurch habe ich eine interessante Richtung für meine Masterarbeit gefunden und kann ein sehr praxisnahes Thema behandeln“, freut sich der Gewinner, Alexander Bruckner.

krone.at-Geschäftsführer Michael Eder ist erfreut darüber, den Studenten durch diese Kooperation fördern zu können: „Alexander erhält Zugang zu unserem Datenpool und steht im direkten Austausch mit unseren Datenanalysten im Rahmen seiner Master-Arbeit. Wir sehen dies als Chance, aufstrebenden Talenten unser Unternehmen als Arbeitgeber vorstellen zu können. Selbst als großes Medienhaus ist es wichtig, sich nicht auf seinen Lorbeeren auszuruhen und als Arbeitgeber für junge Leute wahrgenommen zu werden.“ Studiengangsleiter David Meyer findet „es großartig, wenn große Unternehmen wie krone.at sowohl unsere Studenten als auch die FH durch Kooperationen wie diese fördern und es den Studierenden ermöglichen in deren Arbeitsabläufe Einblick zu erhalten.“

Facettenreiches Studium mit einem starken Praxisbezug
Data Science ist ein junges, aber klar etabliertes und stark nachgefragtes Feld. Für Data Scientists braucht es ein facettenreiches Studium mit einem starken Praxisbezug. Im Bemühen von krone.at seinen Lesern den besten Content zur richtigen Zeit zu liefern, spielt Datenanalyse eine zentrale Rolle. Die Zusammenarbeit von Technikum Wien und krone.at führt daher zu großen Synergieeffekten und zum Vorteil aller Teilnehmer. Für das Studienjahr 2021/22 wird es erneut die Chance geben, sich das Studium durch krone.at finanzieren zu lassen und einen starken Partner für die Masterarbeit an seiner Seite zu haben.";https://www.krone.at/2277161;Krone;
11.05.2020;Innovation Days: Studierende im kreativen Sprint;"Im 48-Stunden-Sprint geht es für die gemischten Teams von einer Idee zur digitalen Innovation bis zum fertigen Prototyp. Corona-bedingt finden die Innovation Days heuer erstmals virtuell statt. ""Innovationen im Hörsaal zu lehren, funktioniert nur begrenzt. Wir können die theoretischen Grundlagen von Innovationsmethoden und Werkzeugen vermitteln, aber die Umsetzung kommt oft zu kurz. Mit den Innovation Days haben wir eine ideale Möglichkeit, Theorie und Praxis zu verbinden und das Wissen in ganz neuer Form zu vertiefen. Innovation im Austausch mit anderen konkret zu entwickeln und ihre Umsetzbarkeit mit reellen Unternehmensbeispielen zu diskutieren, ist eine einzigartige Lernerfahrung"", sagt Katja Hutter, Professorin für Marketing und Innovation an der Universität Salzburg. Sie hat die Innovation Days in Salzburg vor vier Jahren ins Leben gerufen.

Sieger erhalten auch reelle Gewinne

80 Studierende machen heuer - ähnlich wie letztes Jahr - mit. Sie kommen von der Universität Salzburg (Recht und Wirtschaft; Psychologie; Digitalisierung-Innovation-Gesellschaft; Data Science), der FH Salzburg (Design und Produktmanagement; BWL) und der TU Wien (Maschinenbau; Software und Information Engineering; Technische Chemie; Medieninformatik und Visual Computing u.a.m.). Die Teams werden von erfahrenen Coaches unterstützt.

Neben Erfahrungen zu kreativem Arbeiten in multidisziplinären Teams aus Wirtschaft, Design und Technik gewinnen die Studierenden vor allem auch Einblicke in die Unternehmenspraxis. Sie können Kontakte knüpfen, Ehre und ECTS sammeln und es gibt auch reelle Gewinne. Das Siegerteam erhält 1000 Euro, die Zweit- und Drittplatzierten 750 bzw. 500 Euro.";https://www.krone.at/2152118;Krone;
28.05.2020;Grazer Hochschule hat Bewerbungsrekord im Visier;"Vorlesung von zuhause aus, unterrichten nur über das Internet: Corona hat die Studienwelt verändert. FH- Campus-02 Rektorin Kristina Edlinger-Ploder ist stolz auf die rasche Umstellung an ihrer Hochschule: „Es wurde binnen kurzer Zeit geschafft, Online-Lehr- und Lernsettings anzubieten.“ Zudem will man den Studenten ermöglichen, das Semester regulär abzuschließen. Rund 200 Prüfungen müssen digital mit verschiedenen Methoden abgewickelt werden. Neuer Studiengang ab Herbst
Für das kommende Semester ist man optimistisch, die Zahl der neuen Bewerber hat sich um rund 40 Prozent erhöht. Ab Herbst gibt es auch einen neuen Studiengang: „Business Data Science“. „Gerade die Krise hat deutlich gezeigt, dass Informatik eine Lebensader vieler Unternehmen ist“, betont Erich Brugger, Geschäftsführer der Fachhochschule.";https://www.krone.at/2162905;Krone;Steirerkrone
10.09.2015;Laura Rudas heuert bei Milliarden-Start-up an;"Das Unternehmen gilt laut Wirtschaftsmagazin ""Fillmore"" als drittwertvollstes Start-up in den USA, auch wenn es außerhalb von Silicon Valley derzeit noch kaum bekannt ist. Rudas, die ihr Stanford-Studium im Juni beendet hat, wird bei Palantir Technologies mit Stammsitz im kalifornischen Palo Alto im Bereich Business Development für den privaten Sektor arbeiten.

Auch CIA an Finanzierung des Start-ups beteiligt
Das auf Datenanalyse und Auswertung von Informationsflüssen spezialisierte Unternehmen wurde von Wirtschaftsexperten mit 20 Milliarden US-Dollar, das sind rund 17,8 Milliarden Euro, bewertet. An der Finanzierung des 2004 gegründeten Start-ups war auch die CIA beteiligt. Palantir hat in den vergangenen Jahren vor allem im öffentlichen Sektor nach Kunden geangelt, will nun laut Geschäftsführer Alex Karp auch im privaten Sektor Fuß fassen. Genau dabei soll Rudas mithelfen. Der Gang an die Börse sei Karp zufolge derzeit nicht geplant. Mit der Software von Palantir wurden bereits Terrorgruppen und Wirtschaftsverbrecher aufgedeckt. Zum Kundenkreis zählen auch das FBI, die NSA und das US-Heimatschutzministerium Homeland Security.

Mit 32 Jahren Rückzug aus der Politik
Rudas, die bereits mit 23 Jahren in den Wiener Landtag eingezogen war, hat sich im Februar 2014 32-jährig aus Politik zurückgezogen. Sie hatte damals das Amt der Bundesgeschäftsführerin der SPÖ inne, galt aber als umstritten. Ihren Rücktritt begründete sie damit, dass sie ein einjähriges Master-Programm an der Universität Stanford absolvieren wolle. Ihre Zeit als Politikerin beschrieb sie als ""bewegt und bereichernd"", sie wolle ihrem Lebenslauf aber auch ein ""internationales Kapitel"" hinzufügen.

Rudas ist die Tochter des 2010 verstorbenen Psychiatrie-Reformers Stephan Rudas und Nichte des früheren SPÖ-Bundesgeschäftsführers Andreas Rudas. ";https://www.krone.at/471374;Krone;
15.05.2019;Lufttaxis sollen bereits 2020 in Linz abheben;"In nicht allzu ferner Zukunft sollen Lufttaxis das Linzer Verkehrsnetz ergänzen – fliegen tun sie bereits, und zwar in China. Dort pendelt der EHang-Chef nämlich tagtäglich von seinem Zuhause aus im Flugtaxi zur Arbeit. 5-G-Netz als Wegbereiter
„Linz weist einen hohen Digitalisierungsgrad auf. Mit dem 5-G-Netz bietet es außerdem die idealen Voraussetzungen für das autonome Fliegen“, ist EHang-Euopachef Felix Lee über die Innovationspartnerschaft erfreut, die Linz zur ersten Stadt Österreichs mit Flugtaxis machen soll.

Zusammenarbeit auf allen Ebenen
Passieren soll das folgendermaßen: „Wir von der FACC liefern vor allem die Hardware und die Linz AG die wertvolle Infrastruktur. Zusätzlich arbeiten wir mit der Austro Control zusammen, um die nötigen Regularien zu erstellen“, so FACC-Geschäftsführer Robert Machtlinger.

Erste Tests starten bereits nächstes Jahr
Nach Linz- AG-Generaldirektor Erich Haider sollen die ersten Tests für das Fluggerät der Zukunft bereits 2020 starten: „Und dann jeden umweltfreundlich dank E-Mobilität und vor allem leistbar, schnell von A nach B bringen.“";https://www.krone.at/1922337;Krone;Michael Klukowski
23.11.2020;Drohne findet Verunglückte auch im dichten Wald;"Bei Rettungseinsätzen werden vermisste oder verunglückte Personen mit Wärmebildkameras vom Helikopter aus gesucht. In dicht bewaldeten Gebieten sind sie so aber kaum zu finden. Ein neues Verfahren ermöglicht nun, mit Hilfe Künstlicher Intelligenz (KI) zahlreiche Bilder einer auf einer Drohne montierten Wärmebildkamera zu kombinieren und dadurch auch bei starker Vegetation eine Person zu orten, berichten Forscher der Uni Linz im Fachjournal „Nature Machine Intelligence“. In Österreich ist der ÖAMTC 2018 knapp 2.300 alpine Such- und Rettungseinsätze mit Helikoptern geflogen, in den 165 Nationalparks der USA waren es im selben Jahr mehr als 2.700 derartige Einsätze, schreiben die Wissenschafter um Oliver Bimber vom Institut für Computergrafik der Universität Linz in ihrer Arbeit. In Zukunft werden dabei wohl autonome Drohnen vermehrt eingesetzt, um Suchgebiete zu vergrößern oder Suchzeiten zu verkürzen. Das Problem dabei ist, dass dabei Wärmebildkameras zum Einsatz kommen, die Bilder aus der Differenz von Körperwärme und Umgebungstemperatur erzeugen - ein Verfahren, das in dicht bewaldeten Gebieten keine Ergebnisse liefert. Denn entweder verdeckt die Vegetation den Untergrund zu stark oder die sonnenbestrahlten Bäume haben eine ähnliche Temperatur wie die vermisste Person.

Mehrere Einzelaufnahmen kombiniert
Bimber und sein Team haben nun einen Drohnen-Prototypen entwickelt, der diese Aufgabe meistern kann. Die Drohne versucht dabei nicht wie üblich, Personen in einzelnen Wärmebildern zu detektieren, sondern kombiniert mehrere Einzelaufnahmen zu einem Integralbild. Und erst dieses wird mit Hilfe von Deep Learning-Verfahren klassifiziert, also von der KI ausgewertet. „Das ganze funktioniert auf dem Messprinzip synthetischer Aperturen, wie es schon in anderen Bereichen genutzt wird, etwa bei Radioteleskopen“, erklärte Bimber gegenüber der APA. Ist etwa der Durchmesser eines Radioteleskops nicht groß genug für eine gute Signalqualität, werden einfach mehrere Teleskope vernetzt, um rechnerisch ein Signal zu erzeugen, das jenem eines viel größeren Teleskops entspricht.

Vermisste werden erkennbar
Dieses Prinzip nutzen die Linzer Forscher, indem die Drohne Bilder über eine große Fläche aufnimmt. „Die Bilder werden dann so kombiniert, dass sich daraus ein Integralbild ergibt. Dieses entspricht einem Bild, das man mit einer Linse von mehreren Hundert Metern Durchmesser aufgenommen hat“, so Bimber. Während eine Einzelaufnahme mit einer normalen, nur wenige Millimeter großen Linse eine so hohe Tiefenschärfe hat, dass eine vermisste Person fast vollständig verdeckt ist, hat das Integralbild der künstlich erzeugten riesigen Linse nur eine ganz geringe Tiefenschärfe. „Indem wir diese Linse auf den Waldboden fokussieren, wird alles über dem Boden, also etwa die ganzen Bäume, so unscharf, dass es im Integralbild verschwindet, und die vermisste Person wird erkennbar“, erklärte der Wissenschafter.

Prototypen funktionieren gut
„Die Prototypen funktionieren wirklich gut, wir haben eine Erkennungsrate von 87 bis 95 Prozent im Praxiseinsatz, trotz starker Verdeckung“, sagte Bimber. Mit herkömmlichen Einzelbildern würde man dagegen lediglich eine Erkennungsrate von unter 25 Prozent erreichen. Weil es für diesen Einsatzzweck keine Daten zum Trainieren des Neuronalen Netzes gegeben hat, haben die Forscher eine eigene Datenbasis erstellt, die nun frei zur Verfügung steht. „Wir haben dafür ein Jahr lang Bilddaten von Menschen in allen möglichen Posen von oben aufgenommen, stehend, gehend, sitzend, liegend“, so Bimber.

Dabei konnten die Forscher zeigen, dass es gar nicht notwendig ist, diese Bilddaten in allen möglichen Waldtypen aufzunehmen, „weil unser Verfahren die Verdeckung so gut wegrechnet und die Klassifizierung völlig unabhängig von der Verdeckung gelingt“. Daher konnten sie die Trainingsdaten auf einem Testgebiet am Campus der Uni Linz aufnehmen.

Kein Flug in der Nacht
Die Testmessungen mit den Prototypen wurden dann in ganz unterschiedlichen Wäldern, zu unterschiedlichen Jahreszeiten und unterschiedlichen Bedingungen durchgeführt, nur in der Nacht darf nicht geflogen werden, weil immer Sichtkontakt zur Drohne bestehen muss. Zum Zeitpunkt der Einreichung des „Nature“-Papers sei die Integration und Klassifikation der Bilder noch nicht in Echtzeit erfolgt, dies sei aber mittlerweile möglich. Die einzige Einschränkung für einen Einsatz in der Praxis sieht Bimber derzeit in der batteriebedingt limitierten Flugzeit der Drohnen von maximal 30 Minuten. Die Forscher planen aber bereits ein neues Projekt, in dem eine Drohne mit Verbrennungsmotor verwendet werden soll, „und dann wird das ganze praktikabel“.

Das Verfahren eignet sich den Forschern zufolge aber nicht nur für zivile Such- und Rettungseinsätze, sondern auch in anderen Bereichen wie Überwachungsaufgaben der Polizei oder des Militärs, bei autonomen Fahrzeugen oder Wildbeobachtungen.";https://www.krone.at/2282209;Krone;
