Datum;Titel;Text;Link;Quelle;Autor
14.08.2019;Authentifizierung und Autorisierung: Datensicherheit für Data-Science-Umgebungen;, ×, Eine wesentliche Frage f, Eine wesentliche Frage f, ü, ü, r den Ausbau und die nachhaltige Nutzung von IT-Systemen ist die zentrale Steuerung und Verwaltung von Benutzern und Rechten., r den Ausbau und die nachhaltige Nutzung von IT-Systemen ist die zentrale Steuerung und Verwaltung von Benutzern und Rechten., Betrachtet man, Betrachtet man, d, d, ie implementierten Systeme, lassen sich zwei Fragestellungen ableiten:, ie implementierten Systeme, lassen sich zwei Fragestellungen ableiten:, Wer meldet sich am System an (Authentifizierung) und welche Rechte besitzt diese Person auf dem genutzten System (Autorisierung, Wer meldet sich am System an (Authentifizierung) und welche Rechte besitzt diese Person auf dem genutzten System (Autorisierung, ), ), ?, ?,  Bei der Implementierung einer optimalen Analyseumgebung sind die Authentifizierung und Autorisierung wichtige Komponenten für ein einwandfreies Betriebssystem.,  Bei der Implementierung einer optimalen Analyseumgebung sind die Authentifizierung und Autorisierung wichtige Komponenten für ein einwandfreies Betriebssystem., Im Hinblick auf die, Im Hinblick auf die, Sensibilit, Sensibilit, ä, ä, t der Daten, sind besondere Anforderungen notwendig,, t der Daten, sind besondere Anforderungen notwendig,, um den Datensch, um den Datensch, u, u, tz jederzeit zu wahren und, tz jederzeit zu wahren und, die, die, jeweils relevant, jeweils relevant, en Informationen, en Informationen, den Nutzern, den Nutzern, bereit zu stellen, bereit zu stellen, ., ., Die Authentifizierung und Autorisierung, Die Authentifizierung und Autorisierung, sind die, sind die, notwendige, technische Voraussetzung f, notwendige, technische Voraussetzung f, ü, ü, r den fl, r den fl, ä, ä, chen, chen, deckenden Roll-out, deckenden Roll-out, von Data-Science-L, von Data-Science-L, ö, ö, sungen., sungen., , Authentifizierung, Wer kennt es nicht: Nur mit einer Bankkarte und der dazugeh, ö, rigen PIN, l, ä, sst sich an einem Bankautomaten, Bargeld, , abheben. Diese voneinander, unab, h, ä, ngigen Komponenten, (Faktoren) werden f, ü, r den Identit, ä, tsnachweis eines Nu, tzers abgefragt, um, sicherheitskritische Anwendungsbereiche, und Systeme, sc, h, ü, tzen zu k, ö, nnen., Authentifizierungssysteme k, ö, nnen einfache Nutzer- und Kennwort-Abfragen sein, werden aber bei sicherheitskritischen Systemen gerne mit weiteren Abfragen als Zwei-Faktor-Authentifizierung kombiniert., , Nachdem ein Nutzer sich mit der Eingabe seines Benutzernamens und Passwort, s, authentisiert hat, folgt die Authentifizierung. Diese pr, ü, ft und best, ä, tigt die, Identit, ä, t des Nutzers, ,, gleicht die eingegebenen Daten mit den entsprechenden gespeicherten ab, und best, ä, tigt, en, tweder, die Korrektheit der Anmeldedaten, , oder lehnt diese ab, und, verweigert, schlie, ß, lich, den Zugang, , zur Applikation, ., , Information, Die Authentisierung ist der erste Schritt zur Pr, Die Authentisierung ist der erste Schritt zur Pr, ü, ü, fung der Identit, fung der Identit, ä, ä, t und stellt somit, t und stellt somit, den, den, aktiv, aktiv, zu erbringe, zu erbringe, nden, nden, Nachweis einer Person dar., Nachweis einer Person dar., D, D, ies, ies, bedeutet, dass die Person, bedeutet, dass die Person, diejenige ist, die sie vorgibt zu sein, diejenige ist, die sie vorgibt zu sein, ., ., , , So verf, So verf, ü, ü, gt sie beispielsweise, gt sie beispielsweise, ü, ü, ber, ber, geheime Informationen, die nur ihr bekannt sind (, geheime Informationen, die nur ihr bekannt sind (, z.B., z.B., Passwort) oder besitzt einen Identifizierungsgegenstand (, Passwort) oder besitzt einen Identifizierungsgegenstand (, z.B., z.B., Personalausweis), Personalausweis), ., ., , Autorisierung , Nach einer erfolgreichen Authentifizierung erh, Nach einer erfolgreichen Authentifizierung erh, ä, ä, lt der Nutzer Zugriffsrechte auf die, lt der Nutzer Zugriffsrechte auf die, Applikation., Applikation., An dieser Stelle, An dieser Stelle, kommt die Autorisierung zu tragen., kommt die Autorisierung zu tragen., Die Autorisierung, Die Autorisierung, ü, ü, berwindet Mechanismen von Sicherungen gegen Unbefugte., berwindet Mechanismen von Sicherungen gegen Unbefugte., Um nicht f, Um nicht f, ü, ü, r jeden einzelnen Nutzer individuelle Zugriffsrechte festlegen zu m, r jeden einzelnen Nutzer individuelle Zugriffsrechte festlegen zu m, ü, ü, ssen, werden Rollen zugeordnet, ssen, werden Rollen zugeordnet, , die an beliebig viele Benutzer vergeben werden k, , die an beliebig viele Benutzer vergeben werden k, ö, ö, nnen, nnen, . Benutzer, die einer bestimmten Rolle zugeteilt sind, sind dann autorisiert, spezifische Zugriffe durchzuf, . Benutzer, die einer bestimmten Rolle zugeteilt sind, sind dann autorisiert, spezifische Zugriffe durchzuf, ü, ü, hren., hren., H, H, ä, ä, ufige Beispiele f, ufige Beispiele f, ü, ü, r die Nutzung von Rollen ist die Aufteilung zwischen normalen Nutzern des Systems und Admins, aber auch die Steuerung von Zugriffen auf bestimmte Datent, r die Nutzung von Rollen ist die Aufteilung zwischen normalen Nutzern des Systems und Admins, aber auch die Steuerung von Zugriffen auf bestimmte Datent, ö, ö, pfe k, pfe k, ö, ö, nnen auf diesem Weg reglementiert werden., nnen auf diesem Weg reglementiert werden., , Geregelte Benutzerrechte durch ein zweischichtiges Konzept, Geregelte Benutzerrechte durch ein zweischichtiges Konzept, Geregelte Benutzerrechte durch ein zweischichtiges Konzept, , Die Authentifizierung und Autorisierung finden jeweils, durch die Applikation statt, , welche diese Aufgabe in Zusammenarbeit mit einem zentralen Identit, ä, tsmanagements als externen Dienst l, ö, sen kann, ., In diesem, zweischichtige, n, Konzept, wird, erst die Identit, ä, t und, anschlie, ß, end, die Berechtigungen des Endnutzers verifizier, t, ., Durch, dieses Vorgehen wird, gew, ä, hrleistet, dass nur Nutzer Zugriff auf das System haben, die einer bestimmten Gruppe i, m, Verzeichnisdienst, (bspw., ActiveDirectory, ), zugeh, ö, rig sind., Auf den Systemen, lassen sich, durch, die Autorisierung neben d, en, verf, ü, gbaren Ressourcen, , auch Befehle des Nutzers, steuern, ., , Beispiel, E, E, ine Person aus Deutschland, die in der Sales, ine Person aus Deutschland, die in der Sales, –, –, Abteilung arbeitet, Abteilung arbeitet, ,, ,, ist ausschlie, ist ausschlie, ß, ß, lich berechtigt, lich berechtigt, Kundend, Kundend, a, a, ten, ten, aus Deutschland zu sehen. De, aus Deutschland zu sehen. De, n, n, Zugriff auf andere, Zugriff auf andere, Kundendaten, Kundendaten, werden der Person verweigert, da sie nicht autorisiert ist die, werden der Person verweigert, da sie nicht autorisiert ist die, se, se, Daten einzusehen. Komplement, Daten einzusehen. Komplement, ä, ä, r hierzu werden die Zugriffe f, r hierzu werden die Zugriffe f, ü, ü, r andere L, r andere L, ä, ä, nder definiert., nder definiert., , , Der Leiter des Vertriebs f, Der Leiter des Vertriebs f, ü, ü, r Europ, r Europ, a, a, hingegen erh, hingegen erh, ä, ä, lt die Rollen f, lt die Rollen f, ü, ü, r alle europ, r alle europ, ä, ä, ischen L, ischen L, ä, ä, nder und damit Zugriff auf deutlich mehr Daten., nder und damit Zugriff auf deutlich mehr Daten., , Eine wiederkehrende Herausforderung ist die trennscharfe Definition von Rollen. Sind wir im Beispiel noch auf die einfache Vergabe von Rollen f, ü, r jedes Land beschr, ä, nkt, ,, bewegen wir uns in der Praxis h, ä, ufig auf deutlich mehr Dimensionen. Teilt man die Daten im Beispiel auf, Adresse, Umsatzzahlen und den Zugriff auf E-Mails des Kunden auf, so ergibt sich schnell ein, wesentlich, komplexeres Konzept., , Gerade bei Abteilungs- und damit, r, ollen, ü, bergreifenden Projektteams gibt es hier besondere Herausforderungen, die sich durch den gro, ß, en Spielraum mit Gruppen inActiveDirectoriesabbilden lassen. So k, ö, nnen Fachexperten aus verschiedenen Abteilungen ein Projektteam bilden, welches losgel, ö, st von bestehenden Abteilungen nebenher existieren kann, ohne die bisherigen Berechtigungen zu verlieren., , Berechtigungskonzept mittels technischer Nutzer, Berechtigungskonzept mittels technischer Nutzer, Berechtigungskonzept mittels technischer Nutzer, , Ein weiteres, , h, ä, ufig genutztes, Prinzip, eines Berechtigungskonzeptes, ist die Verwendung von technischen Nutzern, . Diese finden in der Regel Verwendung, falls keine Login, –, Maske auf App, –, Ebene gew, ü, nscht oder realisierbar ist, und lediglich die Rechte der Applikation selbst gesteuert werden k, ö, nnen, ., , In komplexeren IT-Landschaften werden technische Nutzer h, ä, ufig zur Anbindung bestimmter Dienste verwendet obwohl der personalisierte Nutzer bekannt ist. In diesem Fall k, ö, nnen Informationen, ü, ber den angemeldeten Benutzer durch die Applikation an angebundene Systeme weitergereicht werden. Beispielsweise als Bedingungen innerhalb von Abfragen an Datenbanken., , Die folgende, Infografik, illustriert, basierend auf dem, v, orangegangenen Beispiel, den Einsatz eines technischen Users. In diesem Beispiel authentifiziert sich der Nutzer gegen eine Applikation, welche zun, ä, chst bestimmt ob, ü, berhaupt Zugriff auf das System besteht., Eine Möglichkeit für eine Applikation kann einRStudio-Server sein, der eine korrekte Authentifizierung voraussetzt., , Es l, ä, sst sich erkennen, dass der in orange a, bgebildete Nutzer sich nicht erfolgreich authentifiziert hat, ,, wodurch ihm, der, Zugang, zur Anwendung, verweigert wird., Die App selbst baut jedoch eine, Datenbankanbindung mit einem technischen User auf. Um die korrekte Autorisierung sicherzustellen wird s, ä, mtlichen SQL-Abfragen der User als Parameter mitgegeben, wodurch der Zugriff weiterhin durch entsprechende Strukturen innerhalb der Datenbank gesteuert werden kann., , , , Die Authentifizierung und Autorisierung sind, Die Authentifizierung und Autorisierung sind, wichtige, wichtige, Komponente, Komponente, n einer, n einer, IT-Infrastruktur für datengestützte Unternehmen, IT-Infrastruktur für datengestützte Unternehmen, . Im Rahmen unseres, . Im Rahmen unseres, eoda, eoda, |, |, analytic, analytic, , , infrastrucure, infrastrucure, , , consulting, consulting, unterstützen wir Sie beim Aufbau Ihrer produktiven Data-Science, unterstützen wir Sie beim Aufbau Ihrer produktiven Data-Science, -Umgebung!, -Umgebung!, Die Benutzerverwaltung ist auch eines der zentralen Features unserer eigenen Analytikplattform YUNA. Erfahren Sie mehr zu unserer Lösung.,  - Beitrag vom 14.08.2019, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/authentifizierung-und-autorisierung-datensicherheit-fuer-data-science-umgebungen;EODA;
25.07.2019;Ei Gude! - Data Science Kurse mit R in Frankfurt;, ×, 12. – 13. November 2019 | Einführung in R, 14. – 15. November 2019 | Machine Learning mit R,  - Beitrag vom 25.07.2019, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/ei-gude-data-science-kurse-mit-r-in-frankfurt;EODA;
24.07.2019;;, ×, Data-Science-Event 2019,  - Beitrag vom 24.07.2019, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/ready-for-production-rueckblick-auf-das-data-science-event-2019-mit-rstudio-und-eoda;EODA;
18.11.2018;Entwicklungsumgebungen: Welche ist die richtige für R und Python?;, ×,  Starten Sie jetzt mit R und Python durch,  - Beitrag vom 18.11.2018, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/entwicklungsumgebungen-welche-ist-die-richtige-fuer-r-und-python;EODA;
26.10.2018;Feature-Engineering Preisindizes: Kaufverhalten verstehen;, ×, Feature Engineering, Mit der Clusteranalyse zu Mehrwerten auf Datenbasis,  - Beitrag vom 26.10.2018, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/feature-engineering-preisindizes-kaufverhalten-verstehen;EODA;
18.09.2018;Das Beste vereint? Wie die Programmiersprache Julia den Markt erobern will;, ×, Training: Data Science mit Julia,  - Beitrag vom 18.09.2018, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/das-beste-vereint-wie-die-programmiersprache-julia-den-markt-erobern-will;EODA;
08.05.2018;;, ×,  - Beitrag vom 08.05.2018, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/b-wie-bias;EODA;
02.05.2018;Flexdashboard: Einfache HTML-Dashboards mit R;, ×, flexdashboard::flex_dashboard,  Erschließen Sie Ihr Datenpotenzial,  - Beitrag vom 02.05.2018, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/flexdashboard-html-dashboards-mit-r;EODA;
25.01.2018;Das erfolgreiche Data-Science-Projekt: Wie funktioniert es?;, ×, Whitepaper,  Erschließen Sie Ihr Datenpotenzial,  - Beitrag vom 25.01.2018, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/data-science-projekt-wie-funktioniert-es;EODA;
04.08.2017;Öffentlich verfügbare Datensätze: Mit „Titanic“ auf der Suche nach der Wahrheit – musste Jack wirklich sterben?;, ×, verfügbare Datensätze, Data Science Trainings in R,  - Beitrag vom 04.08.2017, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/oeffentlich-verfuegbare-datensaetze-titanic;EODA;
11.12.2013;Professioneller R Code – einfach eigene Pakete erstellen und dokumentieren;, ×,  Erschließen Sie Ihr Datenpotenzial,  - Beitrag vom 11.12.2013, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/r-code-eigene-pakete-erstellen-dokumentieren;EODA;
10.10.2013;Veracity – Sinnhaftigkeit und Vertrauenswürdigkeit von Big Data als Kernherausforderung im Informationszeitalter;, ×,  Erschließen Sie Ihr Datenpotenzial,  - Beitrag vom 10.10.2013, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/veracity-big-data-herausforderung;EODA;
15.09.2013;Text Mining mit R – „unstrukturierte“ Daten analysieren;, ×, Werden Sie zum ExpeRten!,  - Beitrag vom 15.09.2013, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/text-mining-mit-r-unstrukturierte-daten-analysieren;EODA;
14.08.2013;Zeitreihenanalyse mit R – Entscheidungsgrundlage und Potentialfaktor;, ×, Zeitreihenanalyse, Schöpfen Sie ihr digitales Potenzial voll aus!,  - Beitrag vom 14.08.2013, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/zeitreihenanalyse-r-entscheidungsgrundlage-potentialfaktor;EODA;
08.05.2012;Clusteranalyse in der Kundensegmentierung;, ×, Kundensegmentierung, Mit der Clusteranalyse zu Mehrwerten auf Datenbasis,  - Beitrag vom 08.05.2012, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/clusteranalyse-in-der-kundensegmentierung;EODA;
10.05.2019;data science news monthly | April 2019;, ×,  - Beitrag vom 10.05.2019, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/old/data-science-news-april-2019;EODA;
02.05.2019;Ready for production: Das Data-Science-Event 2019 mit eoda und RStudio;, ×,  - Beitrag vom 02.05.2019, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/old/ready-for-production-das-data-science-event-2019-mit-eoda-und-rstudio;EODA;
23.04.2019;Client-Server-Architekturen: Performance und Agilität für Data Science;, ×,  - Beitrag vom 23.04.2019, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/old/client-server-architekturen-performance-und-agilitaet-fuer-data-science;EODA;
02.04.2019;data science news monthly | März 2019;, ×,  - Beitrag vom 02.04.2019, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/old/data-science-news-monthly-maerz-2019;EODA;
19.03.2019;Data Science und IT – eine Frage der richtigen Infrastruktur;, ×,  - Beitrag vom 19.03.2019, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/old/data-science-und-it-eine-frage-der-richtigen-infrastruktur;EODA;
14.03.2019;Reinforcement Learning: Wie man einer KI das Spielen beibringt;, ×,  - Beitrag vom 14.03.2019, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/old/reinforcement-learning-wie-man-einer-ki-das-spielen-beibringt;EODA;
20.02.2019;Mit Data-Science-Hackathons schnell zu ersten Ergebnissen;, ×,  - Beitrag vom 20.02.2019, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/old/mit-data-science-hackathons-schnell-zu-ersten-ergebnissen;EODA;
19.02.2019;data science news monthly | Februar 2019;, ×,  - Beitrag vom 19.02.2019, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/old/data-science-news-monthly-februar-2019;EODA;
23.01.2019;Data Science Trends 2019;, ×, Kein Jahresanfang ohne Vorhersagen und Trend-Berichte: Auch wir bei eoda haben den Jahreswechsel zum Anlass genommen, Kein Jahresanfang ohne Vorhersagen und Trend-Berichte: Auch wir bei eoda haben den Jahreswechsel zum Anlass genommen, und, und, ge, ge, schau, schau, t, t, , , welche Trends wir in unseren Projekten wahrgenommen haben., welche Trends wir in unseren Projekten wahrgenommen haben., , , , , , , , , , , , , , Blog,  - Beitrag vom 23.01.2019, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/old/data-science-trends-2019;EODA;
22.01.2019;data science news monthly | Januar 2019;, ×, Hindernisse und Herausforderungen, Transparenz bei künstlicher Intelligenz, YouTube-Algorithmus, „AlphaStar“, kann Deutschland da überhaupt noch mithalten?, Dienste der mächtigen Unternehmen auszukommen, Data Scientists sind die gefragten Schatzsucher in Big Data, Hannover Messe,  - Beitrag vom 22.01.2019, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/old/data-science-news-monthly-januar-2019;EODA;
17.01.2019;Industrie 4.0-Konferenz 2019;, ×,  - Beitrag vom 17.01.2019, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/old/industrie-4-0-konferenz-2019;EODA;
28.12.2018;data science news monthly | Dezember 2018;, ×,  - Beitrag vom 28.12.2018, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/old/data-science-news-monthly-3;EODA;
19.12.2018;Data-Science-Konferenzen 2019;, ×,  - Beitrag vom 19.12.2018, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/old/data-science-konferenzen-2019;EODA;
11.12.2018;Ist der Weihnachtsmann berechenbar?;, ×,  - Beitrag vom 11.12.2018, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/old/ist-der-weihnachtsmann-berechenbar;EODA;
04.12.2018;data science news monthly | November 2018;, ×,  - Beitrag vom 04.12.2018, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/old/data-science-news-monthly-2;EODA;
21.11.2018;E wie Ensemble Modeling;, ×,  - Beitrag vom 21.11.2018, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/old/e-wie-ensemble-modeling;EODA;
09.11.2018;Versionierung in Data Science;, ×,  - Beitrag vom 09.11.2018, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/old/versionierung-in-data-science;EODA;
30.10.2018;AI-Safari: In der europäischen Metropole der Künstlichen Intelligenz;, ×, , Google bietet das mit , Google bietet das mit , A, A, bstand größte Zentrum. Die Organisation der Start, bstand größte Zentrum. Die Organisation der Start, -U, -U, ps erfolgt, ps erfolgt,  bei ,  bei , G, G, oogle, oogle, auf , auf , verschiedenen Level, verschiedenen Level, s, s, . In der ersten Stufe reicht ein relativ einfaches Bewerbungsverfahren, um d, . In der ersten Stufe reicht ein relativ einfaches Bewerbungsverfahren, um d, en, en,  Service nutzen zu können. In den weiteren Stufen erfolgt ein ,  Service nutzen zu können. In den weiteren Stufen erfolgt ein , detaillierter, detaillierter,  Auswahlprozess. Auffällig war, dass die Unternehmen in der Eingangsstufe noch dicht gedrängt saßen, während ,  Auswahlprozess. Auffällig war, dass die Unternehmen in der Eingangsstufe noch dicht gedrängt saßen, während , die höheren Entwicklungsstufen , die höheren Entwicklungsstufen , deutlich luftiger besetzt waren., deutlich luftiger besetzt waren., Allen Hubs war gemeinsam, dass die , Allen Hubs war gemeinsam, dass die , AI , AI , Startups Cloudlösungen , Startups Cloudlösungen , entwickelt, entwickelt,  haben,  haben, . , . , Künstliche Intelligenz , Künstliche Intelligenz , ist , ist , somit , somit , ein weiterer Push, ein weiterer Push, -F, -F, aktor für die Cloud. , aktor für die Cloud. , Die Schlussfolgerung, Die Schlussfolgerung, , dass , , dass , AI zwingend eine Cloud voraussetzt wäre, AI zwingend eine Cloud voraussetzt wäre,  jedoch,  jedoch,  falsch. ,  falsch. , Es gibt viele Szenarien, in den, Es gibt viele Szenarien, in den, lokal installierte , lokal installierte , AI, AI, –, –, Lösungen Sinn machen und funktionieren. Nur findet man diese nicht in der Londoner , Lösungen Sinn machen und funktionieren. Nur findet man diese nicht in der Londoner , AI, AI, –, –, S, S, z, z, ene., ene.,  - Beitrag vom 30.10.2018, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/old/ai-safari-in-der-europaeischen-metropole-der-kuenstlichen-intelligenz;EODA;
29.10.2018;data science news monthly | Oktober 2018;, ×,  - Beitrag vom 29.10.2018, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/old/data-science-news-monthly;EODA;
24.10.2018;Case Study: Predictive Maintenance mit Deep-Learning-Algorithmen in der Industrie 4.0;, ×,  - Beitrag vom 24.10.2018, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/old/case-study-predictive-maintenance-mit-deep-learning-algorithmen-in-der-industrie-4-0;EODA;
12.10.2018;Datenqualitätsprobleme lösen: Der richtige Umgang mit Betriebsstunden in der Industrie;, ×,  - Beitrag vom 12.10.2018, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/old/datenqualitaetsprobleme-loesen-der-richtige-umgang-mit-betriebsstunden-in-der-industrie;EODA;
02.10.2018;eoda auf der data2day 2018;, ×,  - Beitrag vom 02.10.2018, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/old/eoda-auf-der-data2day-2018;EODA;
22.09.2018;data science news weekly #34;, ×, Im Zuge der Digitalisierung bestimmt das Thema Data Science immer mehr die Medienlandschaft und den gesellschaftlichen Diskurs. Technologische Innovationen, spannende Anwendungsfälle oder kontroverse Diskussionen: Wir behalten für Sie den Überblick und sammeln,  nützliche, interessante und hilfreiche Links rund um das Thema Data Science.,  - Beitrag vom 22.09.2018, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/old/data-science-news-weekly-34;EODA;
21.09.2018;data science news weekly #33;, ×,  - Beitrag vom 21.09.2018, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/old/data-science-news-weekly-33;EODA;
14.09.2018;data science news weekly #32;, ×,  - Beitrag vom 14.09.2018, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/old/data-science-news-weekly-32;EODA;
11.09.2018;Augmented Intelligence: Menschliche Kognition trifft auf maschinelles Lernen;, ×,  - Beitrag vom 11.09.2018, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/old/augmented-intelligence-menschliche-kognition-trifft-auf-maschinelles-lernen;EODA;
07.09.2018;data science news weekly #31;, ×,  - Beitrag vom 07.09.2018, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/old/data-science-news-weekly-31;EODA;
05.09.2018;Fusion of the Industries: Ein Rückblick auf das Collabothon in Berlin;, ×,  - Beitrag vom 05.09.2018, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/old/fusion-of-the-industries-ein-rueckblick-auf-das-collabothon-in-berlin;EODA;
31.08.2018;data science news weekly #30;, ×,  - Beitrag vom 31.08.2018, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/old/data-science-news-weekly-30;EODA;
27.08.2018;Happy Birthday R;, ×,  - Beitrag vom 27.08.2018, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/old/happy-birthday-r;EODA;
24.08.2018;data science news weekly #29;, ×,  - Beitrag vom 24.08.2018, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/old/data-science-news-weekly-29;EODA;
24.08.2018;data science news weekly #28;, ×,  - Beitrag vom 24.08.2018, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/old/data-science-news-weekly-28;EODA;
23.08.2018;Liebe Data Scientists, macht eure Arbeit noch wertvoller;, ×,  - Beitrag vom 23.08.2018, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/old/liebe-data-scientists-macht-eure-arbeit-noch-wertvoller;EODA;
15.08.2018;Der nächste Zug ist entscheidend: Markow-Ketten als Prognosewerkzeug im schwierigen Terrain;, ×,  - Beitrag vom 15.08.2018, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/old/der-naechste-zug-ist-entscheidend-markow-ketten-als-prognosewerkzeug-im-schwierigen-terrain;EODA;
13.08.2018;Der Point of Sale als Point of Information: Data Science im Einzelhandel;, ×,  - Beitrag vom 13.08.2018, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/old/der-point-of-sale-als-point-of-information-data-science-im-einzelhandel;EODA;
10.08.2018;data science news weekly #27;, ×,  - Beitrag vom 10.08.2018, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/old/data-science-news-weekly-27;EODA;
09.08.2018;D wie Deep Learning;, ×,  - Beitrag vom 09.08.2018, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/old/d-wie-deep-learning;EODA;
03.08.2018;data science news weekly #26;, ×,  - Beitrag vom 03.08.2018, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/old/data-science-news-weekly-26;EODA;
02.08.2018;Analytik im Unternehmen: Mit dem Data Science Canvas den richtigen Anwendungsfall finden;, ×,  - Beitrag vom 02.08.2018, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/old/analytik-im-unternehmen-mit-dem-data-science-canvas-den-richtigen-anwendungsfall-finden;EODA;
